user_id,recommendations
1023,"[15717075, 923169, 1080853, 1044259, 1131830]"
1024,"[12262830, 844179, 962568, 1106523, 1044078]"
1025,"[906335, 5568378, 902362, 1106523, 8090521]"
1026,"[874972, 1029743, 1082185, 981760, 951590]"
1027,"[874972, 1101010, 867886, 1132771, 1029743]"
1028,"[874972, 1029743, 1082185, 981760, 951590]"
1029,"[1048257, 842769, 6034857, 1126899, 1082185]"
1030,"[874972, 1082185, 923746, 854852, 986912]"
1031,"[874972, 1029743, 1082185, 981760, 951590]"
1032,"[874972, 1082185, 1106523, 981760, 951590]"
1033,"[874972, 1029743, 951590, 1082185, 981760]"
1034,"[874972, 1126899, 981760, 907647, 1029743]"
1035,"[874972, 1029743, 1082185, 981760, 951590]"
1036,"[874972, 1029743, 1082185, 981760, 951590]"
1037,"[874972, 1029743, 1082185, 981760, 951590]"
1038,"[874972, 1106523, 5568197, 1029743, 1082185]"
1039,"[874972, 1082185, 1101173, 1029743, 5568378]"
1040,"[874972, 865705, 6514259, 1082185, 1075368]"
1041,"[15972298, 979707, 983795, 1029743, 937626]"
1042,"[14106445, 995242, 1044078, 916122, 859075]"
1043,"[874972, 1029743, 1082185, 1106523, 995242]"
1044,"[874972, 1029743, 1082185, 981760, 951590]"
1045,"[874972, 908531, 951590, 1082185, 995242]"
1046,"[874972, 1011920, 823862, 1029743, 1082185]"
1047,"[874972, 1029743, 1082185, 1106523, 995242]"
1048,"[874972, 1029743, 1082185, 981760, 951590]"
1049,"[874972, 1029743, 1082185, 981760, 951590]"
1050,"[874972, 1110572, 5585510, 1106523, 923746]"
1051,"[874972, 1070820, 981760, 1082185, 965766]"
1052,"[874972, 1029743, 1082185, 981760, 951590]"
1053,"[874972, 931136, 991223, 962568, 1138443]"
1054,"[874972, 1082185, 1106523, 981760, 951590]"
1055,"[874972, 1106523, 981760, 1082185, 951590]"
1056,"[874972, 1029743, 1082185, 981760, 951590]"
1057,"[874972, 1022254, 13672062, 1082185, 916990]"
1058,"[874972, 1101010, 5568721, 1038462, 1029743]"
1059,"[874972, 1029743, 1082185, 981760, 951590]"
1060,"[874972, 1029743, 1082185, 1106523, 995242]"
1061,"[1038663, 5568197, 1061220, 1106523, 923746]"
1062,"[874972, 12302069, 8091654, 826249, 849843]"
1063,"[874972, 1029743, 981760, 1082185, 951590]"
1064,"[874972, 1082185, 1058997, 962568, 979707]"
1065,"[874972, 1029743, 981760, 1082185, 951590]"
1066,"[874972, 12810393, 832678, 1082185, 995242]"
1067,"[848029, 981760, 1004906, 1029743, 961554]"
1068,"[9835223, 1106523, 899624, 951590, 1122358]"
1069,"[9835223, 1082185, 923746, 1029743, 983584]"
1070,"[874972, 965292, 965543, 873627, 1096635]"
1071,"[874972, 1133018, 913210, 947798, 1085604]"
1072,"[874972, 1029743, 981760, 1082185, 951590]"
1073,"[874972, 1004906, 916122, 995242, 979707]"
1074,"[874972, 1058997, 1082185, 5569230, 961554]"
1075,"[874972, 995242, 5568378, 15926886, 1023958]"
1076,"[874972, 951197, 1135681, 1029743, 1082185]"
1077,"[874972, 1068292, 1070276, 995242, 951590]"
1078,"[874972, 1058997, 901062, 1082185, 840361]"
1079,"[874972, 1029743, 1082185, 981760, 951590]"
1080,"[874972, 1029743, 1004906, 961554, 859075]"
1081,"[825343, 12810393, 1006664, 1106523, 981760]"
1082,"[874972, 916993, 15926844, 1106523, 1004906]"
1083,"[874972, 942525, 839419, 1029743, 1082185]"
1084,"[874972, 1095040, 951590, 981521, 1029743]"
1085,"[938138, 866211, 974204, 1029743, 844179]"
1086,"[874972, 923746, 6034857, 12810393, 832678]"
1087,"[874972, 1106523, 962229, 1029743, 1082185]"
1088,"[874972, 1068719, 12301073, 997011, 1045478]"
1089,"[1000753, 1106523, 1082185, 8090521, 866211]"
1090,"[874972, 1018050, 1051516, 1025650, 1120069]"
1091,"[874972, 899624, 1076199, 1029743, 1082185]"
1092,"[874972, 908531, 1110572, 859075, 947798]"
1093,"[825343, 995242, 899624, 1044078, 859075]"
1094,"[874972, 1004906, 845208, 1029743, 1082185]"
1095,"[874972, 1029743, 1082185, 981760, 951590]"
1096,"[874972, 999250, 1029743, 1082185, 1106523]"
1097,"[917384, 923746, 5568378, 992622, 966005]"
1098,"[874972, 995242, 8090521, 1082185, 908531]"
1099,"[874972, 1029743, 1082185, 981760, 951590]"
1100,"[874972, 951590, 1029743, 1082185, 1106523]"
1101,"[874972, 1029743, 1082185, 981760, 951590]"
1102,"[12810391, 923746, 1096036, 1082185, 1076199]"
1103,"[874972, 997309, 9571047, 1126899, 15452457]"
1104,"[874972, 1115576, 1029743, 1082185, 1106523]"
1105,"[874972, 1058997, 5569230, 1082185, 884089]"
1106,"[874972, 995242, 5568378, 8090532, 868764]"
1107,"[874972, 1029743, 1082185, 981760, 951590]"
1108,"[874972, 1057260, 833025, 1062002, 1077555]"
1109,"[874972, 1082185, 1058997, 981760, 1065593]"
1110,"[1775642, 1029743, 1082185, 1106523, 995242]"
1111,"[874972, 1133018, 845208, 1082185, 1004906]"
1112,"[874972, 5569471, 1075214, 8203451, 990688]"
1113,"[874972, 921836, 1000148, 1082185, 961554]"
1114,"[874972, 8090521, 870547, 1117690, 1110255]"
1115,"[874972, 5569471, 9297191, 1029743, 1082185]"
1116,"[874972, 1082185, 1106523, 981760, 951590]"
1117,"[874972, 1029743, 923746, 1029743, 1082185]"
1118,"[874972, 1029743, 1082185, 981760, 951590]"
1119,"[874972, 1082185, 916122, 854852, 948254]"
1120,"[874972, 1017195, 13115897, 1029743, 1082185]"
1121,"[874972, 1068719, 8090509, 995242, 962229]"
1122,"[874972, 1029743, 1082185, 981760, 951590]"
1123,"[874972, 1058997, 1104349, 981760, 5568378]"
1124,"[874972, 12810393, 8090509, 916122, 1119761]"
1125,"[874972, 1029743, 1082185, 981760, 951590]"
1126,"[874972, 1029743, 981760, 1082185, 951590]"
1127,"[874972, 15926844, 1029743, 1082185, 1106523]"
1128,"[874972, 1082185, 962229, 921406, 1119051]"
1129,"[874972, 916122, 970030, 901754, 1137688]"
1130,"[836445, 1082185, 5568489, 923746, 859075]"
1131,"[874972, 1096036, 12810393, 949023, 5585510]"
1132,"[836445, 981760, 1133018, 951590, 965766]"
1133,"[874972, 868546, 1001702, 990004, 982393]"
1134,"[874972, 862349, 981760, 1082185, 899624]"
1135,"[874972, 1096036, 871756, 995242, 1009969]"
1136,"[825343, 1133018, 1044078, 5569327, 5574409]"
1137,"[874972, 821083, 992529, 1082185, 995242]"
1138,"[874972, 1068719, 1033324, 1015539, 897611]"
1139,"[942077, 1082185, 13115914, 862349, 1028891]"
1140,"[874972, 1082185, 1106523, 981760, 951590]"
1141,"[874972, 995242, 908531, 1044078, 1085333]"
1142,"[878715, 981760, 962568, 1082185, 995242]"
1143,"[874972, 1029743, 1082185, 981760, 951590]"
1144,"[874972, 1029743, 1082185, 981760, 951590]"
1145,"[1038663, 1133018, 899624, 5568378, 879755]"
1146,"[874972, 1082185, 981760, 995242, 951590]"
1147,"[874972, 1096036, 962229, 1106523, 1016800]"
1148,"[874972, 1029743, 1082185, 981760, 951590]"
1149,"[874972, 1135681, 1029743, 1082185, 1106523]"
1150,"[874972, 1029743, 981760, 1082185, 951590]"
1151,"[874972, 832678, 840361, 962266, 6602697]"
1152,"[1110111, 866211, 951590, 933067, 908181]"
1153,"[874972, 1029743, 1082185, 981760, 951590]"
1154,"[874972, 1004906, 1003188, 1106523, 983584]"
1155,"[848029, 1029743, 965766, 899624, 961554]"
1156,"[874972, 1029743, 1082185, 981760, 951590]"
1157,"[874972, 1029743, 1082185, 1106523, 995242]"
1158,"[874972, 1082185, 1133018, 979707, 1049735]"
1159,"[874972, 1044259, 900802, 1082185, 1107553]"
1160,"[874972, 5568378, 12810393, 1082185, 1133018]"
1161,"[874972, 879755, 1096635, 1126252, 1011572]"
1162,"[874972, 1029743, 1082185, 981760, 951590]"
1163,"[874972, 995242, 866211, 1082185, 15926886]"
1164,"[874972, 1045150, 932503, 1070820, 1082185]"
1165,"[874972, 1029743, 1082185, 981760, 951590]"
1166,"[5566800, 1082185, 1093603, 995242, 899624]"
1167,"[874972, 5568378, 840361, 1082185, 1070820]"
1168,"[874972, 1019637, 1031906, 995242, 908531]"
1169,"[9832469, 1070702, 1120443, 1082185, 859075]"
1170,"[874972, 1029743, 1082185, 981760, 951590]"
1171,"[874972, 981760, 1044078, 1029743, 1081177]"
1172,"[874972, 976199, 1067779, 1029743, 923746]"
1173,"[874972, 1029743, 1082185, 981760, 951590]"
1174,"[874972, 1029743, 1082185, 1106523, 995242]"
1175,"[874972, 888586, 944836, 1082185, 1028891]"
1176,"[874972, 995242, 5569230, 1068719, 927265]"
1177,"[874972, 1029743, 1082185, 981760, 951590]"
1178,"[874972, 1082185, 840361, 995242, 5569230]"
1179,"[874972, 961554, 916122, 995242, 908531]"
1180,"[874972, 844165, 835243, 1029743, 923746]"
1181,"[874972, 1029743, 1082185, 981760, 951590]"
1182,"[874972, 1029743, 859075, 899624, 1068719]"
1183,"[874972, 908531, 866211, 961554, 8090537]"
1184,"[874972, 1029743, 1082185, 981760, 951590]"
1185,"[874972, 5568378, 1043590, 947798, 895930]"
1186,"[14106445, 1011300, 1018050, 1126899, 824005]"
1187,"[874972, 965766, 12810393, 6979753, 870547]"
1188,"[864893, 923746, 981760, 1106523, 1044078]"
1189,"[874972, 821083, 1120443, 1055504, 992529]"
1190,"[928263, 1068719, 913278, 1029743, 1075214]"
1191,"[15972905, 1082185, 981760, 995242, 1004906]"
1192,"[874972, 995242, 824005, 1026118, 1082212]"
1193,"[874972, 8090521, 834117, 13842088, 15926886]"
1194,"[1000753, 1106523, 981760, 1096036, 12810393]"
1195,"[874972, 995242, 5569230, 1075368, 1053690]"
1196,"[874972, 873627, 1030409, 919596, 873056]"
1197,"[899019, 5568378, 965766, 1029743, 951590]"
1198,"[874972, 12384177, 926065, 1029743, 1082185]"
1199,"[874972, 1029743, 1082185, 981760, 951590]"
1200,"[874972, 1029743, 1082185, 981760, 951590]"
1201,"[874972, 1031740, 1029743, 1082185, 1106523]"
1202,"[874972, 5567148, 1020682, 1029743, 1082185]"
1203,"[5995129, 845193, 858419, 1082185, 1106523]"
1204,"[874972, 962229, 845193, 9677886, 987562]"
1205,"[874972, 995242, 1075368, 859075, 1053690]"
1206,"[874972, 995242, 1053690, 981760, 1044078]"
1207,"[874972, 1082185, 995242, 8090521, 1014509]"
1208,"[874972, 1029743, 1082185, 1106523, 995242]"
1209,"[874972, 15452631, 1033403, 883404, 1029743]"
1210,"[874972, 1082185, 995242, 1026118, 937928]"
1211,"[874972, 862349, 866211, 981760, 9396705]"
1212,"[874972, 1029743, 1082185, 981760, 951590]"
1213,"[874972, 1106523, 981760, 1082185, 951590]"
1214,"[874972, 1029743, 1082185, 1106523, 995242]"
1215,"[874972, 1029743, 1082185, 981760, 951590]"
1216,"[874972, 9858742, 1065593, 1029743, 1082185]"
1217,"[874972, 1068719, 847982, 908531, 985893]"
1218,"[874972, 844165, 948832, 1082185, 1070820]"
1219,"[874972, 1133018, 1044078, 860975, 934369]"
1220,"[874972, 1029743, 1082185, 981760, 951590]"
1221,"[948670, 1110572, 1029743, 949294, 1070076]"
1222,"[874972, 854852, 910032, 5569230, 1037840]"
1223,"[1082627, 1029743, 8090537, 926025, 982790]"
1224,"[874972, 951590, 1127758, 1043590, 1094585]"
1225,"[874972, 1029743, 1082185, 5568378, 5592931]"
1226,"[874972, 979707, 1072693, 1082185, 862349]"
1227,"[948670, 1082185, 5569230, 15926886, 1104343]"
1228,"[12262830, 1006483, 1058997, 1082185, 866211]"
1229,"[14106445, 957736, 910109, 1070820, 892573]"
1230,"[874972, 893501, 969231, 1029743, 1082185]"
1231,"[10149640, 6534881, 970119, 995242, 1132968]"
1232,"[874972, 1029743, 1082185, 981760, 951590]"
1233,"[874972, 1029743, 1082185, 981760, 951590]"
1234,"[874972, 923746, 6533936, 995242, 1044078]"
1235,"[874972, 1029743, 1082185, 981760, 951590]"
1236,"[874972, 1029743, 1082185, 1106523, 995242]"
1237,"[874972, 1029743, 1082185, 981760, 951590]"
1238,"[874972, 1082185, 908531, 995242, 899624]"
1239,"[874972, 1029743, 1082185, 981760, 951590]"
1240,"[860248, 923746, 1119051, 1126899, 1082185]"
1241,"[849202, 1029743, 981760, 951590, 1096036]"
1242,"[874972, 962568, 5591083, 1029743, 1082185]"
1243,"[874972, 1029743, 1082185, 981760, 951590]"
1244,"[874972, 1029743, 1082185, 981760, 951590]"
1245,"[874972, 981760, 1037840, 1003188, 1112205]"
1246,"[879734, 13115637, 1064380, 1029743, 1082185]"
1247,"[13876458, 1082185, 1001827, 1029743, 981760]"
1248,"[9832469, 1082185, 901460, 1106523, 1044078]"
1249,"[874972, 997309, 972931, 1106523, 7025106]"
1250,"[874972, 1029743, 1082185, 981760, 951590]"
1251,"[874972, 1029743, 1082185, 981760, 951590]"
1252,"[874972, 1025641, 970119, 1009368, 1089954]"
1253,"[874972, 1082185, 1106523, 981760, 951590]"
1254,"[874972, 1029743, 1082185, 981760, 951590]"
1255,"[874972, 5580793, 12525019, 1029743, 1082185]"
1256,"[874972, 1082185, 986912, 936355, 1116821]"
1257,"[874972, 1082185, 1058997, 866211, 961554]"
1258,"[874972, 10121965, 7409824, 883932, 847344]"
1259,"[874972, 1058997, 15926775, 1082185, 8177622]"
1260,"[874972, 840361, 848071, 1082185, 1058997]"
1261,"[874972, 12263788, 1013167, 870843, 860975]"
1262,"[874972, 1029743, 899624, 5568378, 821083]"
1263,"[874972, 1029743, 1082185, 1106523, 995242]"
1264,"[874972, 1014388, 1029743, 1082185, 1106523]"
1265,"[874972, 840361, 6464180, 1082185, 995242]"
1266,"[836445, 6602697, 1076875, 889731, 973916]"
1267,"[12262830, 1119051, 9835509, 862349, 961554]"
1268,"[874972, 1082185, 1106523, 981760, 951590]"
1269,"[874972, 12524174, 988693, 967395, 960984]"
1270,"[1000753, 1024306, 1062002, 1106523, 1026118]"
1271,"[874972, 995242, 9297191, 1082185, 845208]"
1272,"[14106445, 995242, 940947, 974766, 868764]"
1273,"[874972, 1029743, 1082185, 981760, 951590]"
1274,"[10149640, 1082185, 902362, 1070820, 8090521]"
1275,"[874972, 1029743, 1082185, 981760, 951590]"
1276,"[874972, 1029743, 1082185, 981760, 951590]"
1277,"[874972, 1092026, 5572738, 1106523, 923746]"
1278,"[874972, 939527, 1103902, 932298, 1029743]"
1279,"[874972, 981760, 866043, 1106523, 1004906]"
1280,"[874972, 1058997, 7442180, 1029743, 1082185]"
1281,"[874972, 1028891, 872137, 1070015, 928932]"
1282,"[874972, 5568378, 5585510, 981760, 947798]"
1283,"[874972, 1081177, 10456015, 965766, 945611]"
1284,"[1034176, 899624, 937928, 951590, 15926886]"
1285,"[874972, 13842214, 1065593, 1106523, 908531]"
1286,"[874972, 1029743, 1082185, 981760, 951590]"
1287,"[874972, 1082185, 5568378, 862349, 1039156]"
1288,"[874972, 1075214, 921800, 862349, 923746]"
1289,"[874972, 859237, 1042438, 1085604, 1105426]"
1290,"[874972, 981760, 1053690, 1081177, 1101173]"
1291,"[874972, 1102959, 1121360, 991592, 1060363]"
1292,"[874972, 1029743, 1082185, 981760, 951590]"
1293,"[874972, 1124695, 1025650, 1004906, 1044078]"
1294,"[879734, 1082185, 7024847, 1126899, 961554]"
1295,"[874972, 1029743, 1082185, 1106523, 995242]"
1296,"[874972, 1016800, 884145, 995242, 951590]"
1297,"[970747, 1058997, 1081177, 1082185, 1070803]"
1298,"[10149640, 1003188, 944139, 995242, 923746]"
1299,"[848029, 8090521, 15926886, 990797, 834117]"
1300,"[874972, 995242, 866211, 1082185, 923746]"
1301,"[874972, 1029743, 1082185, 981760, 951590]"
1302,"[874972, 1082185, 1106523, 981760, 951590]"
1303,"[906844, 879755, 14106445, 1029743, 961554]"
1304,"[874972, 931324, 15926725, 1029743, 1082185]"
1305,"[1103808, 908531, 1133018, 5569230, 840361]"
1306,"[874972, 1082185, 995242, 961554, 859075]"
1307,"[874972, 5569230, 1006483, 1082185, 1110572]"
1308,"[874972, 1082185, 1106523, 981760, 951590]"
1309,"[874972, 1029743, 1082185, 981760, 951590]"
1310,"[874972, 1058997, 6034857, 5585510, 985999]"
1311,"[874972, 1029743, 1082185, 981760, 951590]"
1312,"[874972, 1114597, 16100266, 854852, 7409974]"
1313,"[1137346, 1048462, 991747, 1029743, 949151]"
1314,"[1048507, 911974, 911470, 1029743, 976199]"
1315,"[874972, 1029743, 1082185, 981760, 951590]"
1316,"[874972, 1085604, 1029743, 1082185, 1106523]"
1317,"[874972, 1053690, 827667, 1138292, 1029743]"
1318,"[874972, 881260, 1094223, 919596, 925862]"
1319,"[874972, 1082185, 995242, 979707, 874149]"
1320,"[874972, 1029743, 1082185, 981760, 951590]"
1321,"[947858, 923746, 1119399, 1082185, 1106523]"
1322,"[874972, 1029743, 1082185, 981760, 951590]"
1323,"[874972, 1029743, 1082185, 981760, 951590]"
1324,"[874972, 1106523, 844179, 1082185, 981760]"
1325,"[874972, 833025, 16100266, 961554, 903325]"
1326,"[874972, 1003188, 893018, 903325, 983584]"
1327,"[874972, 1029743, 1082185, 981760, 951590]"
1328,"[1000753, 981760, 8090521, 1029743, 923746]"
1329,"[874972, 995242, 1029743, 1082185, 1106523]"
1330,"[874972, 1133018, 819978, 856252, 962229]"
1331,"[874972, 1031316, 1029743, 1082185, 1106523]"
1332,"[874972, 1110572, 1131384, 1029743, 1082185]"
1333,"[948670, 990797, 971949, 1126899, 1082185]"
1334,"[1038663, 866211, 5585510, 879755, 896974]"
1335,"[874972, 862349, 1089392, 1042571, 1009187]"
1336,"[874972, 5569230, 1053690, 995242, 981760]"
1337,"[874972, 961554, 840361, 1029743, 1082185]"
1338,"[874972, 1133018, 1085604, 1098284, 1003188]"
1339,"[874972, 1029743, 1082185, 981760, 951590]"
1340,"[874972, 834117, 948650, 896085, 1097418]"
1341,"[874972, 1029743, 1082185, 981760, 951590]"
1342,"[874972, 949294, 1029743, 1082185, 1106523]"
1343,"[1139216, 1119784, 1025581, 822524, 956902]"
1344,"[874972, 840361, 16729415, 1082185, 995242]"
1345,"[874972, 1082185, 1106523, 981760, 951590]"
1346,"[874972, 890610, 1029743, 1082185, 1106523]"
1347,"[849202, 1065593, 935959, 1029743, 1031864]"
1348,"[874972, 1029743, 1082185, 981760, 951590]"
1349,"[874972, 1082185, 1106523, 981760, 951590]"
1350,"[12731432, 940023, 1077588, 883404, 849843]"
1351,"[874972, 923746, 1133018, 860975, 1029743]"
1352,"[874972, 986912, 12301109, 862349, 900802]"
1353,"[12262830, 1044078, 840361, 995242, 8090521]"
1354,"[874972, 1082185, 993638, 995242, 1096036]"
1355,"[12262778, 1068719, 1043590, 926905, 943393]"
1356,"[874972, 961554, 854852, 862349, 981760]"
1357,"[874972, 13511722, 860975, 1029743, 1082185]"
1358,"[874972, 8090537, 1114597, 1029743, 844165]"
1359,"[874972, 979707, 12524323, 995242, 1044078]"
1360,"[874972, 1082185, 1101010, 9571047, 1010259]"
1361,"[874972, 15452705, 1022428, 1029743, 1082185]"
1362,"[874972, 1024306, 7169088, 1029743, 1082185]"
1363,"[874972, 981760, 1110572, 1082185, 866211]"
1364,"[874972, 1082185, 1044078, 1029743, 951590]"
1365,"[874972, 1029743, 1082185, 981760, 951590]"
1366,"[5566800, 840361, 951412, 1126899, 1065593]"
1367,"[874972, 1018050, 1131321, 970866, 5567702]"
1368,"[14106445, 866211, 844179, 1082185, 1070820]"
1369,"[9831557, 1117514, 5563693, 1126899, 1082185]"
1370,"[1000753, 1106523, 1024731, 899624, 8090521]"
1371,"[874972, 1029743, 1082185, 981760, 951590]"
1372,"[874972, 1029743, 981760, 1082185, 951590]"
1373,"[874972, 1029743, 1082185, 1106523, 995242]"
1374,"[874972, 951590, 857902, 1133018, 1004906]"
1375,"[874972, 1070820, 899624, 1082185, 1081177]"
1376,"[848029, 908531, 8090537, 995242, 899624]"
1377,"[874972, 1029743, 1082185, 981760, 951590]"
1378,"[6552318, 916122, 833724, 1082185, 1097001]"
1379,"[825343, 5569309, 909396, 867215, 5569471]"
1380,"[874972, 1000148, 1115553, 1111072, 1029743]"
1381,"[874972, 1133018, 15717057, 1029743, 1082185]"
1382,"[874972, 899624, 1052912, 1029743, 1082185]"
1383,"[874972, 962568, 979707, 5585510, 913210]"
1384,"[874972, 866211, 916122, 923746, 1133018]"
1385,"[899019, 870547, 1101173, 1029743, 1122358]"
1386,"[874972, 1029743, 1082185, 981760, 951590]"
1387,"[874972, 844165, 7025106, 854133, 1017369]"
1388,"[874972, 1068719, 10149303, 1010190, 5570383]"
1389,"[10150194, 981760, 866211, 1082185, 1058997]"
1390,"[874972, 995242, 1085604, 5569230, 1101010]"
1391,"[938138, 961554, 5585510, 1133018, 1004906]"
1392,"[874972, 1029743, 981760, 1082185, 951590]"
1393,"[950638, 1110572, 819927, 1126899, 1082185]"
1394,"[874972, 1082185, 1058997, 981760, 961554]"
1395,"[874972, 1104898, 1068292, 1058997, 1048462]"
1396,"[874972, 1106523, 981760, 1082185, 951590]"
1397,"[874972, 1081177, 1023958, 1106523, 1082185]"
1398,"[874972, 1037840, 12810393, 1068719, 921836]"
1399,"[874972, 5568072, 1029743, 1082185, 1106523]"
1400,"[874972, 1029743, 1082185, 981760, 951590]"
1401,"[10149640, 5592931, 896369, 1118012, 1015694]"
1402,"[874972, 849843, 1106523, 840361, 1029743]"
1403,"[874972, 870547, 1116741, 951590, 5569230]"
1404,"[874972, 1082185, 1106523, 981760, 951590]"
1405,"[899019, 995242, 981760, 1082185, 961554]"
1406,"[874972, 1119051, 8177622, 1136719, 1009046]"
1407,"[874972, 1106523, 844179, 1082185, 981760]"
1408,"[874972, 1029743, 1082185, 1106523, 995242]"
1409,"[1021324, 844179, 903325, 1082185, 908531]"
1410,"[874972, 871756, 15926844, 1102959, 1029743]"
1411,"[874972, 1029743, 1082185, 981760, 951590]"
1412,"[874972, 979707, 999858, 1029743, 1082185]"
1413,"[874972, 870547, 9187298, 906262, 1029743]"
1414,"[874972, 921744, 1043301, 898466, 1081853]"
1415,"[874972, 1029743, 1082185, 981760, 951590]"
1416,"[874972, 1029743, 1082185, 981760, 951590]"
1417,"[10198378, 908531, 865456, 1133018, 834117]"
1418,"[874972, 866211, 1101173, 1082185, 990797]"
1419,"[848029, 8090521, 5568378, 908531, 1133018]"
1420,"[874972, 1082185, 1106523, 981760, 951590]"
1421,"[874972, 8090537, 979707, 1029743, 1082185]"
1422,"[874972, 1029743, 1082185, 981760, 951590]"
1423,"[874972, 5981267, 1029743, 1082185, 1106523]"
1424,"[874972, 1106523, 981760, 1082185, 951590]"
1425,"[874972, 995242, 844179, 1044078, 859075]"
1426,"[956599, 995242, 844165, 1039156, 971922]"
1427,"[874972, 844179, 1122358, 995242, 923746]"
1428,"[874972, 961554, 5568378, 8090537, 844165]"
1429,"[874972, 851865, 945611, 1058997, 990656]"
1430,"[906844, 847207, 6979128, 940947, 12262992]"
1431,"[874972, 1082185, 1053690, 1110572, 5569230]"
1432,"[874972, 1029743, 1082185, 981760, 951590]"
1433,"[874972, 1029743, 1082185, 981760, 951590]"
1434,"[860248, 1082185, 854852, 995242, 860975]"
1435,"[874972, 1082185, 1106523, 981760, 951590]"
1436,"[874972, 1029743, 1082185, 981760, 951590]"
1437,"[12810464, 1082185, 5569230, 995242, 961554]"
1438,"[874972, 1029743, 1082185, 981760, 951590]"
1439,"[874972, 1029743, 1082185, 981760, 951590]"
1440,"[1000753, 5569327, 847982, 1106523, 8090521]"
1441,"[874972, 1029743, 1082185, 981760, 951590]"
1442,"[874972, 1029743, 1082185, 981760, 951590]"
1443,"[906844, 833025, 9527350, 942077, 842140]"
1444,"[874972, 1082185, 1106523, 981760, 951590]"
1445,"[874972, 862349, 859075, 854852, 1065593]"
1446,"[874972, 1029743, 1082185, 981760, 951590]"
1447,"[874972, 1029743, 1068719, 1016800, 5569327]"
1448,"[874972, 1029743, 1082185, 981760, 951590]"
1449,"[874972, 1082185, 995242, 981760, 951590]"
1450,"[874972, 1002558, 858373, 7409874, 843656]"
1451,"[874972, 1029743, 893018, 1082185, 1044078]"
1452,"[1013928, 1058779, 1029743, 1082185, 1106523]"
1453,"[825343, 862010, 1058997, 1110572, 1092588]"
1454,"[874972, 866211, 1037863, 1029743, 1082185]"
1455,"[874972, 1029743, 1082185, 981760, 951590]"
1456,"[874972, 1029743, 1082185, 981760, 951590]"
1457,"[874972, 1133018, 946839, 1044078, 987724]"
1458,"[874972, 5568378, 1026118, 976199, 1006664]"
1459,"[874972, 1043920, 9419487, 830887, 936355]"
1460,"[874972, 1029743, 1082185, 981760, 951590]"
1461,"[874972, 995242, 972665, 5569230, 965766]"
1462,"[874972, 1082185, 6034857, 995242, 844179]"
1463,"[874972, 5569230, 6034857, 1037332, 986912]"
1464,"[938138, 916122, 844179, 908531, 1133018]"
1465,"[874972, 989157, 9859182, 1029743, 1082185]"
1466,"[874972, 827180, 1029743, 1082185, 1106523]"
1467,"[874972, 879755, 979707, 986912, 861445]"
1468,"[874972, 1029743, 1082185, 981760, 951590]"
1469,"[874972, 1029743, 1082185, 981760, 951590]"
1470,"[15972074, 844179, 13841744, 1082185, 995242]"
1471,"[874972, 1082185, 862349, 908531, 1073150]"
1472,"[874972, 1029743, 1082185, 981760, 951590]"
1473,"[874972, 1082185, 961554, 1126899, 866211]"
1474,"[874972, 1065593, 5569792, 1133018, 1044078]"
1475,"[970747, 1042702, 1038663, 1057260, 12263788]"
1476,"[1057749, 1082185, 1081177, 995242, 1088147]"
1477,"[874972, 1082185, 1106523, 981760, 951590]"
1478,"[874972, 1029743, 1082185, 981760, 951590]"
1479,"[874972, 1082185, 1106523, 977374, 8090537]"
1480,"[874972, 1029743, 1082185, 1106523, 995242]"
1481,"[874972, 1044078, 8090537, 995242, 981760]"
1482,"[874972, 1029743, 1082185, 981760, 951590]"
1483,"[1000753, 1110572, 916122, 1070820, 1082185]"
1484,"[874972, 1082185, 1106523, 962568, 944836]"
1485,"[1038663, 1081177, 905817, 1082185, 1106523]"
1486,"[874972, 1029743, 1082185, 981760, 951590]"
1487,"[874972, 1065593, 1003188, 5569230, 940947]"
1488,"[874972, 879755, 1093603, 1029743, 1082185]"
1489,"[849202, 1031831, 9487606, 908531, 965530]"
1490,"[1000753, 15926886, 919589, 995242, 981760]"
1491,"[981677, 1082185, 1053690, 1029743, 951590]"
1492,"[874972, 1106301, 8090539, 1029743, 972312]"
1493,"[874972, 908531, 1029743, 1082185, 1106523]"
1494,"[874972, 852856, 883404, 995242, 12302069]"
1495,"[831407, 854852, 1065593, 1022254, 1106301]"
1496,"[874972, 1029743, 1082185, 981760, 951590]"
1497,"[874972, 1029743, 1082185, 981760, 951590]"
1498,"[874972, 1029743, 1082185, 981760, 951590]"
1499,"[14106445, 908318, 985999, 12810464, 1029743]"
1500,"[874972, 862349, 859075, 1112754, 15926844]"
1501,"[874972, 862349, 825541, 1082185, 961554]"
1502,"[874972, 908531, 866211, 979707, 12810393]"
1503,"[874972, 1029743, 981760, 1082185, 951590]"
1504,"[874972, 1029743, 1082185, 981760, 951590]"
1505,"[874972, 1029743, 1082185, 981760, 951590]"
1506,"[1000753, 995242, 859075, 1044078, 1004906]"
1507,"[874972, 1106523, 894439, 13841744, 879755]"
1508,"[874972, 1082185, 940947, 1058997, 909894]"
1509,"[12810391, 1082185, 981760, 1029743, 1016800]"
1510,"[874972, 1082185, 1070820, 951590, 961554]"
1511,"[874972, 5569471, 1042438, 824305, 862682]"
1512,"[874972, 1082185, 1058997, 944139, 968146]"
1513,"[874972, 1119051, 903325, 985999, 1130029]"
1514,"[874972, 1058997, 820321, 1081177, 9836460]"
